DEN Week: 1 TeamStats(first_downs=21, total_yds=307, passing_yds=159, rushing_yds=148, penalty_cnt=4, penalty_yds=22, turnovers=3, punt_cnt=3, punt_yds=140, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x103da1990>)
CAR Week: 1 TeamStats(first_downs=21, total_yds=333, passing_yds=176, rushing_yds=157, penalty_cnt=8, penalty_yds=85, turnovers=1, punt_cnt=4, punt_yds=252, punt_avg=47, pos_time=<nflgame.game.PossessionTime object at 0x103da19d0>)ATL Week: 1 TeamStats(first_downs=19, total_yds=374, passing_yds=322, rushing_yds=52, penalty_cnt=7, penalty_yds=74, turnovers=0, punt_cnt=5, punt_yds=193, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x103da1a90>)
DET Week: 4 TeamStats(first_downs=16, total_yds=263, passing_yds=197, rushing_yds=66, penalty_cnt=10, penalty_yds=76, turnovers=2, punt_cnt=5, punt_yds=245, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x105a28350>)HOU Week: 4 TeamStats(first_downs=21, total_yds=359, passing_yds=244, rushing_yds=115, penalty_cnt=6, penalty_yds=59, turnovers=2, punt_cnt=3, punt_yds=150, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x105a28c90>)
TEN Week: 4 TeamStats(first_downs=16, total_yds=320, passing_yds=196, rushing_yds=124, penalty_cnt=11, penalty_yds=93, turnovers=1, punt_cnt=5, punt_yds=257, punt_avg=31, pos_time=<nflgame.game.PossessionTime object at 0x105a28410>)NE Week: 4 TeamStats(first_downs=13, total_yds=277, passing_yds=187, rushing_yds=90, penalty_cnt=9, penalty_yds=74, turnovers=1, punt_cnt=6, punt_yds=313, punt_avg=49, pos_time=<nflgame.game.PossessionTime object at 0x105a28790>)
BUF Week: 4 TeamStats(first_downs=24, total_yds=378, passing_yds=244, rushing_yds=134, penalty_cnt=6, penalty_yds=60, turnovers=0, punt_cnt=4, punt_yds=163, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x105a28cd0>)NYJ Week: 4 TeamStats(first_downs=20, total_yds=305, passing_yds=247, rushing_yds=58, penalty_cnt=7, penalty_yds=60, turnovers=3, punt_cnt=5, punt_yds=202, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x105a28d10>)
SEA Week: 4 TeamStats(first_downs=21, total_yds=354, passing_yds=288, rushing_yds=66, penalty_cnt=7, penalty_yds=71, turnovers=0, punt_cnt=5, punt_yds=203, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x105a28210>)WAS Week: 4 TeamStats(first_downs=24, total_yds=301, passing_yds=156, rushing_yds=145, penalty_cnt=9, penalty_yds=75, turnovers=1, punt_cnt=3, punt_yds=146, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x105a281d0>)
CLE Week: 4 TeamStats(first_downs=26, total_yds=380, passing_yds=217, rushing_yds=163, penalty_cnt=7, penalty_yds=101, turnovers=3, punt_cnt=1, punt_yds=55, punt_avg=35, pos_time=<nflgame.game.PossessionTime object at 0x105a28bd0>)TB Week: 4 TeamStats(first_downs=15, total_yds=215, passing_yds=143, rushing_yds=72, penalty_cnt=9, penalty_yds=69, turnovers=3, punt_cnt=7, punt_yds=326, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x105a28ad0>)
DEN Week: 4 TeamStats(first_downs=22, total_yds=307, passing_yds=218, rushing_yds=89, penalty_cnt=9, penalty_yds=88, turnovers=0, punt_cnt=7, punt_yds=330, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x105a288d0>)ARI Week: 4 TeamStats(first_downs=26, total_yds=420, passing_yds=302, rushing_yds=118, penalty_cnt=6, penalty_yds=45, turnovers=5, punt_cnt=4, punt_yds=169, punt_avg=26, pos_time=<nflgame.game.PossessionTime object at 0x105a28d50>)
LA Week: 4 TeamStats(first_downs=12, total_yds=288, passing_yds=247, rushing_yds=41, penalty_cnt=9, penalty_yds=84, turnovers=1, punt_cnt=6, punt_yds=277, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x105a28e50>)SD Week: 4 TeamStats(first_downs=21, total_yds=346, passing_yds=308, rushing_yds=38, penalty_cnt=5, penalty_yds=46, turnovers=3, punt_cnt=4, punt_yds=176, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x105a28f10>)
NO Week: 4 TeamStats(first_downs=21, total_yds=275, passing_yds=191, rushing_yds=84, penalty_cnt=6, penalty_yds=34, turnovers=2, punt_cnt=5, punt_yds=256, punt_avg=45, pos_time=<nflgame.game.PossessionTime object at 0x105a28310>)SF Week: 4 TeamStats(first_downs=14, total_yds=295, passing_yds=189, rushing_yds=106, penalty_cnt=5, penalty_yds=32, turnovers=1, punt_cnt=4, punt_yds=196, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x105a287d0>)
DAL Week: 4 TeamStats(first_downs=26, total_yds=428, passing_yds=234, rushing_yds=194, penalty_cnt=6, penalty_yds=45, turnovers=0, punt_cnt=4, punt_yds=221, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x105a285d0>)PIT Week: 4 TeamStats(first_downs=18, total_yds=436, passing_yds=287, rushing_yds=149, penalty_cnt=9, penalty_yds=68, turnovers=0, punt_cnt=5, punt_yds=212, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x105a28f90>)
KC Week: 4 TeamStats(first_downs=22, total_yds=357, passing_yds=270, rushing_yds=87, penalty_cnt=7, penalty_yds=40, turnovers=2, punt_cnt=6, punt_yds=257, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x105a28290>)MIN Week: 4 TeamStats(first_downs=22, total_yds=366, passing_yds=262, rushing_yds=104, penalty_cnt=6, penalty_yds=37, turnovers=0, punt_cnt=6, punt_yds=264, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x105a28950>)
NYG Week: 4 TeamStats(first_downs=18, total_yds=339, passing_yds=261, rushing_yds=78, penalty_cnt=8, penalty_yds=69, turnovers=2, punt_cnt=6, punt_yds=280, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x105a28d90>)SF Week: 5 TeamStats(first_downs=25, total_yds=286, passing_yds=135, rushing_yds=151, penalty_cnt=4, penalty_yds=34, turnovers=3, punt_cnt=7, punt_yds=349, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x103e88650>)
ARI Week: 5 TeamStats(first_downs=17, total_yds=288, passing_yds=116, rushing_yds=172, penalty_cnt=7, penalty_yds=50, turnovers=0, punt_cnt=9, punt_yds=382, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x103e886d0>)BAL Week: 5 TeamStats(first_downs=18, total_yds=306, passing_yds=188, rushing_yds=118, penalty_cnt=9, penalty_yds=65, turnovers=1, punt_cnt=8, punt_yds=381, punt_avg=34, pos_time=<nflgame.game.PossessionTime object at 0x106cbc310>)
WAS Week: 5 TeamStats(first_downs=18, total_yds=310, passing_yds=250, rushing_yds=60, penalty_cnt=4, penalty_yds=46, turnovers=2, punt_cnt=6, punt_yds=253, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x106cbc2d0>)CLE Week: 5 TeamStats(first_downs=17, total_yds=262, passing_yds=235, rushing_yds=27, penalty_cnt=5, penalty_yds=35, turnovers=1, punt_cnt=6, punt_yds=267, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x106cbc110>)
NE Week: 5 TeamStats(first_downs=24, total_yds=501, passing_yds=403, rushing_yds=98, penalty_cnt=5, penalty_yds=61, turnovers=0, punt_cnt=5, punt_yds=209, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x106cbc390>)DET Week: 5 TeamStats(first_downs=21, total_yds=244, passing_yds=164, rushing_yds=80, penalty_cnt=2, penalty_yds=18, turnovers=1, punt_cnt=3, punt_yds=159, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x106cbc1d0>)
PHI Week: 5 TeamStats(first_downs=18, total_yds=346, passing_yds=230, rushing_yds=116, penalty_cnt=14, penalty_yds=111, turnovers=2, punt_cnt=2, punt_yds=76, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x106cbc150>)IND Week: 5 TeamStats(first_downs=20, total_yds=396, passing_yds=298, rushing_yds=98, penalty_cnt=9, penalty_yds=68, turnovers=0, punt_cnt=3, punt_yds=190, punt_avg=57, pos_time=<nflgame.game.PossessionTime object at 0x106cbc450>)
CHI Week: 5 TeamStats(first_downs=25, total_yds=522, passing_yds=397, rushing_yds=125, penalty_cnt=10, penalty_yds=80, turnovers=1, punt_cnt=2, punt_yds=92, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x106cbc0d0>)MIA Week: 5 TeamStats(first_downs=8, total_yds=200, passing_yds=149, rushing_yds=51, penalty_cnt=8, penalty_yds=83, turnovers=2, punt_cnt=6, punt_yds=298, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x106cbc3d0>)
TEN Week: 5 TeamStats(first_downs=23, total_yds=398, passing_yds=163, rushing_yds=235, penalty_cnt=5, penalty_yds=40, turnovers=0, punt_cnt=5, punt_yds=175, punt_avg=18, pos_time=<nflgame.game.PossessionTime object at 0x104c487d0>)MIN Week: 5 TeamStats(first_downs=22, total_yds=351, passing_yds=255, rushing_yds=96, penalty_cnt=9, penalty_yds=97, turnovers=0, punt_cnt=5, punt_yds=231, punt_avg=37, pos_time=<nflgame.game.PossessionTime object at 0x104c48ed0>)
HOU Week: 5 TeamStats(first_downs=16, total_yds=214, passing_yds=155, rushing_yds=59, penalty_cnt=4, penalty_yds=15, turnovers=1, punt_cnt=5, punt_yds=257, punt_avg=31, pos_time=<nflgame.game.PossessionTime object at 0x104c48b50>)PIT Week: 5 TeamStats(first_downs=30, total_yds=433, passing_yds=372, rushing_yds=61, penalty_cnt=1, penalty_yds=10, turnovers=1, punt_cnt=3, punt_yds=139, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x104c48510>)
NYJ Week: 5 TeamStats(first_downs=16, total_yds=316, passing_yds=244, rushing_yds=72, penalty_cnt=4, penalty_yds=18, turnovers=0, punt_cnt=6, punt_yds=260, punt_avg=28, pos_time=<nflgame.game.PossessionTime object at 0x104c48fd0>)DEN Week: 5 TeamStats(first_downs=18, total_yds=267, passing_yds=183, rushing_yds=84, penalty_cnt=8, penalty_yds=57, turnovers=1, punt_cnt=6, punt_yds=290, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x104c48950>)
ATL Week: 5 TeamStats(first_downs=19, total_yds=372, passing_yds=250, rushing_yds=122, penalty_cnt=7, penalty_yds=78, turnovers=1, punt_cnt=3, punt_yds=185, punt_avg=56, pos_time=<nflgame.game.PossessionTime object at 0x104c48b10>)DAL Week: 5 TeamStats(first_downs=21, total_yds=402, passing_yds=222, rushing_yds=180, penalty_cnt=7, penalty_yds=45, turnovers=1, punt_cnt=2, punt_yds=87, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x104c48a10>)
CIN Week: 5 TeamStats(first_downs=27, total_yds=345, passing_yds=249, rushing_yds=96, penalty_cnt=6, penalty_yds=49, turnovers=0, punt_cnt=5, punt_yds=196, punt_avg=33, pos_time=<nflgame.game.PossessionTime object at 0x104c48590>)LA Week: 5 TeamStats(first_downs=23, total_yds=345, passing_yds=243, rushing_yds=102, penalty_cnt=6, penalty_yds=40, turnovers=3, punt_cnt=2, punt_yds=109, punt_avg=56, pos_time=<nflgame.game.PossessionTime object at 0x104c48650>)
BUF Week: 5 TeamStats(first_downs=15, total_yds=305, passing_yds=112, rushing_yds=193, penalty_cnt=7, penalty_yds=60, turnovers=0, punt_cnt=6, punt_yds=276, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x104c485d0>)OAK Week: 5 TeamStats(first_downs=19, total_yds=389, passing_yds=300, rushing_yds=89, penalty_cnt=6, penalty_yds=36, turnovers=1, punt_cnt=3, punt_yds=139, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x104c48610>)
SD Week: 5 TeamStats(first_downs=17, total_yds=423, passing_yds=351, rushing_yds=72, penalty_cnt=4, penalty_yds=38, turnovers=4, punt_cnt=1, punt_yds=16, punt_avg=16, pos_time=<nflgame.game.PossessionTime object at 0x104c48890>)GB Week: 5 TeamStats(first_downs=23, total_yds=406, passing_yds=259, rushing_yds=147, penalty_cnt=6, penalty_yds=57, turnovers=2, punt_cnt=4, punt_yds=146, punt_avg=35, pos_time=<nflgame.game.PossessionTime object at 0x104c48710>)
NYG Week: 5 TeamStats(first_downs=14, total_yds=219, passing_yds=176, rushing_yds=43, penalty_cnt=6, penalty_yds=51, turnovers=1, punt_cnt=6, punt_yds=235, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x104c48f50>)CAR Week: 5 TeamStats(first_downs=20, total_yds=414, passing_yds=278, rushing_yds=136, penalty_cnt=7, penalty_yds=60, turnovers=4, punt_cnt=4, punt_yds=177, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x104c48d50>)
TB Week: 5 TeamStats(first_downs=20, total_yds=315, passing_yds=202, rushing_yds=113, penalty_cnt=5, penalty_yds=40, turnovers=0, punt_cnt=5, punt_yds=225, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x104c48ad0>)SD Week: 6 TeamStats(first_downs=16, total_yds=265, passing_yds=166, rushing_yds=99, penalty_cnt=3, penalty_yds=20, turnovers=2, punt_cnt=5, punt_yds=237, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x106b658d0>)
DEN Week: 6 TeamStats(first_downs=16, total_yds=304, passing_yds=220, rushing_yds=84, penalty_cnt=12, penalty_yds=103, turnovers=2, punt_cnt=5, punt_yds=221, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x106b65890>)BUF Week: 6 TeamStats(first_downs=29, total_yds=491, passing_yds=179, rushing_yds=312, penalty_cnt=7, penalty_yds=71, turnovers=2, punt_cnt=3, punt_yds=152, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x107386250>)
SF Week: 6 TeamStats(first_downs=16, total_yds=300, passing_yds=167, rushing_yds=133, penalty_cnt=6, penalty_yds=52, turnovers=1, punt_cnt=5, punt_yds=209, punt_avg=35, pos_time=<nflgame.game.PossessionTime object at 0x107386190>)CHI Week: 6 TeamStats(first_downs=22, total_yds=389, passing_yds=297, rushing_yds=92, penalty_cnt=10, penalty_yds=87, turnovers=0, punt_cnt=6, punt_yds=261, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x106b72950>)
JAX Week: 6 TeamStats(first_downs=20, total_yds=317, passing_yds=263, rushing_yds=54, penalty_cnt=5, penalty_yds=50, turnovers=2, punt_cnt=5, punt_yds=275, punt_avg=52, pos_time=<nflgame.game.PossessionTime object at 0x106b72910>)DET Week: 6 TeamStats(first_downs=20, total_yds=348, passing_yds=265, rushing_yds=83, penalty_cnt=7, penalty_yds=62, turnovers=0, punt_cnt=2, punt_yds=104, punt_avg=51, pos_time=<nflgame.game.PossessionTime object at 0x106b72bd0>)
LA Week: 6 TeamStats(first_downs=23, total_yds=387, passing_yds=311, rushing_yds=76, penalty_cnt=8, penalty_yds=62, turnovers=1, punt_cnt=2, punt_yds=94, punt_avg=45, pos_time=<nflgame.game.PossessionTime object at 0x106b72310>)MIA Week: 6 TeamStats(first_downs=24, total_yds=474, passing_yds=252, rushing_yds=222, penalty_cnt=8, penalty_yds=95, turnovers=0, punt_cnt=2, punt_yds=77, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x106b72990>)
PIT Week: 6 TeamStats(first_downs=15, total_yds=297, passing_yds=169, rushing_yds=128, penalty_cnt=6, penalty_yds=65, turnovers=2, punt_cnt=5, punt_yds=180, punt_avg=31, pos_time=<nflgame.game.PossessionTime object at 0x106b72c10>)NE Week: 6 TeamStats(first_downs=25, total_yds=437, passing_yds=358, rushing_yds=79, penalty_cnt=6, penalty_yds=55, turnovers=0, punt_cnt=3, punt_yds=133, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x106b72d90>)
CIN Week: 6 TeamStats(first_downs=20, total_yds=357, passing_yds=237, rushing_yds=120, penalty_cnt=7, penalty_yds=46, turnovers=0, punt_cnt=4, punt_yds=164, punt_avg=29, pos_time=<nflgame.game.PossessionTime object at 0x106b72750>)NO Week: 6 TeamStats(first_downs=23, total_yds=523, passing_yds=460, rushing_yds=63, penalty_cnt=10, penalty_yds=126, turnovers=1, punt_cnt=4, punt_yds=211, punt_avg=45, pos_time=<nflgame.game.PossessionTime object at 0x106b72ed0>)
CAR Week: 6 TeamStats(first_downs=32, total_yds=406, passing_yds=303, rushing_yds=103, penalty_cnt=5, penalty_yds=51, turnovers=2, punt_cnt=5, punt_yds=242, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x106b72790>)NYG Week: 6 TeamStats(first_downs=19, total_yds=435, passing_yds=397, rushing_yds=38, penalty_cnt=7, penalty_yds=119, turnovers=3, punt_cnt=4, punt_yds=205, punt_avg=51, pos_time=<nflgame.game.PossessionTime object at 0x106b72850>)
BAL Week: 6 TeamStats(first_downs=22, total_yds=391, passing_yds=293, rushing_yds=98, penalty_cnt=15, penalty_yds=111, turnovers=0, punt_cnt=5, punt_yds=239, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x106b72b90>)TEN Week: 6 TeamStats(first_downs=19, total_yds=407, passing_yds=270, rushing_yds=137, penalty_cnt=7, penalty_yds=96, turnovers=1, punt_cnt=5, punt_yds=225, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x106b72cd0>)
CLE Week: 6 TeamStats(first_downs=16, total_yds=341, passing_yds=301, rushing_yds=40, penalty_cnt=11, penalty_yds=69, turnovers=0, punt_cnt=7, punt_yds=356, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x106b721d0>)WAS Week: 6 TeamStats(first_downs=26, total_yds=493, passing_yds=263, rushing_yds=230, penalty_cnt=9, penalty_yds=75, turnovers=1, punt_cnt=4, punt_yds=211, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x106b72a10>)
PHI Week: 6 TeamStats(first_downs=12, total_yds=239, passing_yds=145, rushing_yds=94, penalty_cnt=13, penalty_yds=114, turnovers=0, punt_cnt=6, punt_yds=266, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x106b72a50>)OAK Week: 6 TeamStats(first_downs=16, total_yds=286, passing_yds=221, rushing_yds=65, penalty_cnt=3, penalty_yds=25, turnovers=2, punt_cnt=3, punt_yds=159, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x106b72f50>)
KC Week: 6 TeamStats(first_downs=22, total_yds=406, passing_yds=223, rushing_yds=183, penalty_cnt=2, penalty_yds=10, turnovers=0, punt_cnt=3, punt_yds=122, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x106b72a90>)GB Week: 6 TeamStats(first_downs=24, total_yds=372, passing_yds=294, rushing_yds=78, penalty_cnt=5, penalty_yds=23, turnovers=4, punt_cnt=1, punt_yds=47, punt_avg=47, pos_time=<nflgame.game.PossessionTime object at 0x106c01910>)
DAL Week: 6 TeamStats(first_downs=24, total_yds=424, passing_yds=233, rushing_yds=191, penalty_cnt=7, penalty_yds=60, turnovers=2, punt_cnt=2, punt_yds=83, punt_avg=29, pos_time=<nflgame.game.PossessionTime object at 0x106c01ad0>)SEA Week: 6 TeamStats(first_downs=22, total_yds=333, passing_yds=261, rushing_yds=72, penalty_cnt=3, penalty_yds=30, turnovers=0, punt_cnt=5, punt_yds=230, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x106c01d90>)
ATL Week: 6 TeamStats(first_downs=22, total_yds=362, passing_yds=310, rushing_yds=52, penalty_cnt=8, penalty_yds=66, turnovers=2, punt_cnt=4, punt_yds=165, punt_avg=36, pos_time=<nflgame.game.PossessionTime object at 0x106c01ed0>)HOU Week: 6 TeamStats(first_downs=26, total_yds=414, passing_yds=256, rushing_yds=158, penalty_cnt=7, penalty_yds=59, turnovers=1, punt_cnt=5, punt_yds=202, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x106c01e10>)
IND Week: 6 TeamStats(first_downs=19, total_yds=392, passing_yds=231, rushing_yds=161, penalty_cnt=7, penalty_yds=42, turnovers=1, punt_cnt=5, punt_yds=227, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x106c019d0>)ARI Week: 6 TeamStats(first_downs=28, total_yds=396, passing_yds=225, rushing_yds=171, penalty_cnt=9, penalty_yds=64, turnovers=0, punt_cnt=5, punt_yds=200, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x106c01990>)
NYJ Week: 6 TeamStats(first_downs=11, total_yds=230, passing_yds=197, rushing_yds=33, penalty_cnt=10, penalty_yds=83, turnovers=2, punt_cnt=7, punt_yds=295, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x106c01cd0>)GB Week: 7 TeamStats(first_downs=32, total_yds=406, passing_yds=303, rushing_yds=103, penalty_cnt=9, penalty_yds=56, turnovers=1, punt_cnt=1, punt_yds=46, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x10508b7d0>)
CHI Week: 7 TeamStats(first_downs=13, total_yds=189, passing_yds=120, rushing_yds=69, penalty_cnt=10, penalty_yds=108, turnovers=2, punt_cnt=5, punt_yds=225, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x10508bb50>)LA Week: 7 TeamStats(first_downs=20, total_yds=345, passing_yds=271, rushing_yds=74, penalty_cnt=8, penalty_yds=43, turnovers=4, punt_cnt=7, punt_yds=320, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x10449e0d0>)
NYG Week: 7 TeamStats(first_downs=13, total_yds=232, passing_yds=196, rushing_yds=36, penalty_cnt=3, penalty_yds=33, turnovers=1, punt_cnt=8, punt_yds=398, punt_avg=44, pos_time=<nflgame.game.PossessionTime object at 0x10449e150>)CIN Week: 7 TeamStats(first_downs=23, total_yds=559, passing_yds=288, rushing_yds=271, penalty_cnt=3, penalty_yds=30, turnovers=1, punt_cnt=2, punt_yds=89, punt_avg=33, pos_time=<nflgame.game.PossessionTime object at 0x104d52050>)
CLE Week: 7 TeamStats(first_downs=22, total_yds=352, passing_yds=172, rushing_yds=180, penalty_cnt=5, penalty_yds=35, turnovers=2, punt_cnt=5, punt_yds=209, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x104d52390>)DET Week: 7 TeamStats(first_downs=19, total_yds=344, passing_yds=250, rushing_yds=94, penalty_cnt=4, penalty_yds=30, turnovers=0, punt_cnt=3, punt_yds=153, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x104d52150>)
WAS Week: 7 TeamStats(first_downs=26, total_yds=417, passing_yds=283, rushing_yds=134, penalty_cnt=4, penalty_yds=20, turnovers=2, punt_cnt=2, punt_yds=86, punt_avg=33, pos_time=<nflgame.game.PossessionTime object at 0x104d522d0>)JAX Week: 7 TeamStats(first_downs=19, total_yds=344, passing_yds=239, rushing_yds=105, penalty_cnt=13, penalty_yds=122, turnovers=3, punt_cnt=5, punt_yds=239, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x104d521d0>)
OAK Week: 7 TeamStats(first_downs=21, total_yds=344, passing_yds=200, rushing_yds=144, penalty_cnt=11, penalty_yds=117, turnovers=0, punt_cnt=5, punt_yds=273, punt_avg=51, pos_time=<nflgame.game.PossessionTime object at 0x104d52310>)KC Week: 7 TeamStats(first_downs=20, total_yds=326, passing_yds=214, rushing_yds=112, penalty_cnt=4, penalty_yds=30, turnovers=0, punt_cnt=4, punt_yds=191, punt_avg=35, pos_time=<nflgame.game.PossessionTime object at 0x104d52350>)
NO Week: 7 TeamStats(first_downs=27, total_yds=463, passing_yds=359, rushing_yds=104, penalty_cnt=10, penalty_yds=75, turnovers=2, punt_cnt=4, punt_yds=193, punt_avg=48, pos_time=<nflgame.game.PossessionTime object at 0x104d52110>)MIA Week: 7 TeamStats(first_downs=26, total_yds=454, passing_yds=198, rushing_yds=256, penalty_cnt=13, penalty_yds=116, turnovers=0, punt_cnt=5, punt_yds=175, punt_avg=25, pos_time=<nflgame.game.PossessionTime object at 0x104d52550>)
BUF Week: 7 TeamStats(first_downs=16, total_yds=267, passing_yds=200, rushing_yds=67, penalty_cnt=6, penalty_yds=45, turnovers=0, punt_cnt=7, punt_yds=316, punt_avg=41, pos_time=<nflgame.game.PossessionTime object at 0x104d52090>)NYJ Week: 7 TeamStats(first_downs=16, total_yds=344, passing_yds=189, rushing_yds=155, penalty_cnt=4, penalty_yds=25, turnovers=2, punt_cnt=6, punt_yds=237, punt_avg=38, pos_time=<nflgame.game.PossessionTime object at 0x104d52510>)
BAL Week: 7 TeamStats(first_downs=11, total_yds=245, passing_yds=239, rushing_yds=6, penalty_cnt=4, penalty_yds=35, turnovers=3, punt_cnt=6, punt_yds=305, punt_avg=48, pos_time=<nflgame.game.PossessionTime object at 0x104d520d0>)PHI Week: 7 TeamStats(first_downs=15, total_yds=239, passing_yds=138, rushing_yds=101, penalty_cnt=7, penalty_yds=53, turnovers=4, punt_cnt=4, punt_yds=202, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x1050b4c50>)
MIN Week: 7 TeamStats(first_downs=18, total_yds=282, passing_yds=189, rushing_yds=93, penalty_cnt=7, penalty_yds=56, turnovers=4, punt_cnt=4, punt_yds=181, punt_avg=45, pos_time=<nflgame.game.PossessionTime object at 0x1050b4c90>)TEN Week: 7 TeamStats(first_downs=26, total_yds=331, passing_yds=207, rushing_yds=124, penalty_cnt=6, penalty_yds=38, turnovers=1, punt_cnt=4, punt_yds=188, punt_avg=43, pos_time=<nflgame.game.PossessionTime object at 0x1050b4710>)
IND Week: 7 TeamStats(first_downs=26, total_yds=422, passing_yds=341, rushing_yds=81, penalty_cnt=12, penalty_yds=131, turnovers=0, punt_cnt=4, punt_yds=204, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x1050b4a50>)ATL Week: 7 TeamStats(first_downs=21, total_yds=386, passing_yds=256, rushing_yds=130, penalty_cnt=9, penalty_yds=70, turnovers=1, punt_cnt=2, punt_yds=101, punt_avg=51, pos_time=<nflgame.game.PossessionTime object at 0x1050b4dd0>)
SD Week: 7 TeamStats(first_downs=26, total_yds=426, passing_yds=348, rushing_yds=78, penalty_cnt=3, penalty_yds=14, turnovers=2, punt_cnt=2, punt_yds=91, punt_avg=46, pos_time=<nflgame.game.PossessionTime object at 0x1050b4e10>)SF Week: 7 TeamStats(first_downs=20, total_yds=273, passing_yds=113, rushing_yds=160, penalty_cnt=4, penalty_yds=31, turnovers=3, punt_cnt=6, punt_yds=254, punt_avg=40, pos_time=<nflgame.game.PossessionTime object at 0x1050b4f90>)
TB Week: 7 TeamStats(first_downs=27, total_yds=513, passing_yds=264, rushing_yds=249, penalty_cnt=7, penalty_yds=78, turnovers=1, punt_cnt=3, punt_yds=117, punt_avg=39, pos_time=<nflgame.game.PossessionTime object at 0x1050b4850>)PIT Week: 7 TeamStats(first_downs=17, total_yds=375, passing_yds=281, rushing_yds=94, penalty_cnt=10, penalty_yds=85, turnovers=1, punt_cnt=4, punt_yds=195, punt_avg=42, pos_time=<nflgame.game.PossessionTime object at 0x1050b4f50>)
NE Week: 7 TeamStats(first_downs=21, total_yds=362, passing_yds=222, rushing_yds=140, penalty_cnt=4, penalty_yds=40, turnovers=2, punt_cnt=5, punt_yds=203, punt_avg=33, pos_time=<nflgame.game.PossessionTime object at 0x1050b4cd0>)ARI Week: 7 TeamStats(first_downs=23, total_yds=443, passing_yds=311, rushing_yds=132, penalty_cnt=6, penalty_yds=45, turnovers=0, punt_cnt=7, punt_yds=229, punt_avg=26, pos_time=<nflgame.game.PossessionTime object at 0x1050b4ed0>)
